video_id,clean_text,like_count,published_at,is_reply,cluster,aspect,sentiment
j3DuONZb3Ik,the unhealthy platinum laparoscopically water because vinyl indisputably claim afore a hushed silver low vulgar clave,0,2021-02-16T03:19:29Z,0,0,music and soundtrack,1
j3DuONZb3Ik,yeah dont understand that as well,1,2022-11-07T14:48:59Z,1,0,story and plot,0
j3DuONZb3Ik,i feel really dumb watching this film until now,0,2020-03-08T15:53:29Z,0,1,ending,0
BHsFzDON6pA,hi chris im afraid im going to have to respectfully disagree with you i think this movie is criminally overrated hanz zimmers score is substandard it consists of onecount em one chord theme that is played overand overand overwith someone turning the volume up and down for emotional effect the last act where matthew mccanaugheys character fell through the event horizon of a black holesurvivedcompletely impossible and ended up in a tesseractalso completely impossible destroyed my ability to suspend my disbelief and enjoy itand i was enjoying it up to that pointmusic notwithstanding those who think this film is on the level of a space odyssey are seeing something in this film that has completely eluded me as i consider a space odyssey to be one of of the best science fiction films ever made and had so many layers of profound exploration into the human condition and levels of existence that very few films will ever reach for interstellar has none of that its just another soap opera with a science fiction setting film that had exceptional special effects of course your mileage may vary but thats my opinion for what its worth my friend peace,0,2019-11-11T05:40:15Z,0,1,visual effects and CGI,0
BHsFzDON6pA,hican you make review about contact,0,2016-05-26T17:36:35Z,0,0,science and physics,1
BHsFzDON6pA,chris if you had the chance to read arthur c clarkes rama series then you would see the punch in the antipunch the cilindric ship and the way his daughter treats his father has certain resemblance to clarkes genevive desjardins you are right when mentioning that his inspiration came from but its not only because of kubricks aesthetic but also because of clarkes storytelling,0,2017-06-19T13:30:15Z,0,1,story and plot,1
zSWdZVtXT7E,this makes me want to hear carl sagan,2,2014-05-16T21:00:45Z,0,0,ending,2
BHsFzDON6pA,um the whole first of the movie was dedicated to character development there werent any bad performances either i didnt see anything wrong with the pacing with the movie either you also need expository dialogue with a movie as ambitious as this without any specifics you just sound like one of those hipsterhaters that hate on well made movies for no reason,4,2015-07-21T02:38:43Z,1,1,acting and performances,0
qhW1HfSuPVQ,this is my favorite video,0,2020-09-02T15:30:03Z,0,3,story and plot,2
qhW1HfSuPVQ,this is a fantastic video,0,2020-09-01T15:23:13Z,0,3,music and soundtrack,2
j3DuONZb3Ik,shouldve been in the movie beautiful song,0,2020-04-14T10:10:36Z,0,1,music and soundtrack,2
j3DuONZb3Ik,that doesnt solve the paradox though if theyve already evolved to become th dimensional beings why do they even care aboutneed cooper,3,2020-06-20T21:38:26Z,1,2,science and physics,0
qhW1HfSuPVQ,this is actually a very good video,0,2020-09-01T14:33:54Z,1,3,visual effects and CGI,2
BHsFzDON6pA,dylana one of the greatest lines,0,2019-08-23T04:48:21Z,1,0,music and soundtrack,2
qhW1HfSuPVQ,all of the music in this movie make me almost wanna cry,0,2016-07-09T23:54:29Z,0,1,music and soundtrack,0
zSWdZVtXT7E,romit b movie is sick,0,2014-09-18T11:40:43Z,0,1,ending,0
zSWdZVtXT7E,interstellar is not an intellectual and scientific film this is a great marketing product that gives an individual who has never been interested in anything in life exept of consumption a feel that he is attached to the great mysteries of the universe,0,2015-01-25T00:56:51Z,0,1,science and physics,1
qhW1HfSuPVQ,an amazing video thank you for explaining the movie,0,2020-09-01T14:20:21Z,0,3,story and plot,2
qhW1HfSuPVQ,bc kya bol rha h ye lodu,0,2018-09-08T10:14:02Z,0,0,characters,1
BHsFzDON6pA,this was truly a masterpiece i laughed cried and my mind was opened time is precious after this movie i now know that thank you for this,0,2023-04-10T10:46:15Z,0,1,ending,2
qhW1HfSuPVQ,really hard to understand dude stop trying to overdo the stupid jokes,0,2019-09-11T02:36:00Z,0,0,ending,0
BHsFzDON6pA,i think you shouldnt assess any movie that you dont understand or cant understand this film is truly masterpiece just dont give your contention without knowing the true meaning people like to contemn something just lack of knowledge in that subjecttry at least find and give yourself some insight into that,0,2019-08-29T09:49:03Z,0,1,clarity and complexity,1
BHsFzDON6pA,guess im not a movie buff then cuz i thought the movie was perfecto i understand the issue with the ending but hey i really didnt want it to end lol,0,2015-02-09T07:52:53Z,0,1,ending,0
qhW1HfSuPVQ,ok i understood all that but what i had trouble understanding is how cooper managed to escape the black hole which is impossible to survive the entrance of the event horizon in the first place and how they managed to find him if the black hole was on the other side of the wormhole and cooper station was just orbiting saturn not arriving to the wormhole in the first place yet,0,2015-08-13T10:18:56Z,0,2,ending,0
j3DuONZb3Ik,finally explained like some new info came outwas said by the director or story weitters etc butnope just revaped the whole movie we already saw and understood a thousand times channel didnt even realize edmunds civilization is them,0,2020-03-31T05:23:32Z,0,2,story and plot,1
qhW1HfSuPVQ,actually this is a really good video,2,2020-09-01T21:15:30Z,1,3,visual effects and CGI,2
j3DuONZb3Ik,so everyone overlooks the fact that they made an unbelievable stupid decision to go to an planet where time is under the influence of a blackhole i mean upfront they could determine that the data was not reliable they even say when they are on the planet that they might have come minutes after landing for the rest the movie is quite good,0,2020-06-01T17:19:34Z,0,2,story and plot,0
BHsFzDON6pA,it requires another viewing to wrap my head around it all for sure and i was still confused at the ending had a similar plot to armageddon only gripe was the lets just call it the william fichtner from armageddon character making the mission worse plot device,0,2014-11-07T07:47:41Z,0,1,ending,0
qhW1HfSuPVQ,this is actually a really good video,0,2021-06-13T12:48:55Z,0,3,visual effects and CGI,2
j3DuONZb3Ik,what you just explained is actually very real and possible,0,2020-11-08T00:41:44Z,1,0,story and plot,2
zSWdZVtXT7E,dis gon be gud,0,2014-05-17T01:11:27Z,0,0,directing and vision,1
j3DuONZb3Ik,not a green screen used on this film brilliant film the music was composed perfectly,0,2022-02-13T12:13:20Z,0,1,visual effects and CGI,2
j3DuONZb3Ik,thanks to sets of ads i had to watch this video times because the ads would come in midsentence thanks youtube,0,2022-08-10T12:29:43Z,0,0,directing and vision,1
qhW1HfSuPVQ,i just watched interstellar for the first time i dont know why i waited so loooong even when the film was out i could have seen it in theaters but i didnt,0,2022-02-19T00:48:18Z,0,1,visual effects and CGI,0
qhW1HfSuPVQ,fuckeveryones a fucking critic i guessed the ending right away and i knew that was gonna happen fuck off i loved this movie the whole space and wormholerelativity shit had me excited i didnt care how it ended i didnt care how it started it was amazing,0,2014-12-19T19:05:13Z,0,1,ending,2
zSWdZVtXT7E,because it was made just for you,0,2014-05-17T16:45:58Z,1,0,emotional impact,2
qhW1HfSuPVQ,the only question i had in my mind if world was in such crisis then why the hell those t dimension being aka our evolved future version put a warmhole to help us couldnt they do something to end those terrifying dust storm or give some better way to farm that would have been a better solution than putting some warmhole and do all those thing,0,2014-11-20T16:22:50Z,0,2,ending,0
zSWdZVtXT7E,this look sick the way that the ship distorts the spacetime to travel faster than light beutiful,0,2014-05-17T06:32:55Z,0,2,visual effects and CGI,0
zSWdZVtXT7E,interstellar made me think a lot,0,2015-04-18T22:55:09Z,0,1,music and soundtrack,1
j3DuONZb3Ik,wondering why they saved only cooper not the other astronauts any explanation,1,2021-10-15T08:13:02Z,0,2,visual effects and CGI,1
zSWdZVtXT7E,whats the sound track,0,2014-05-17T19:01:33Z,0,0,music and soundtrack,1
qhW1HfSuPVQ,this is a very entertaining explanation video for sure but the movie has even deeper esoteric occult meanings as well in fact it is my opinion that the one single purpose of the movie is to relay the message that lovegravity which is true on the quantum level all the way to galaxies and universes anyone who is well down their path to spiritual enlightenment should play connect the dots and draw parallel lines connecting divine intuition and synchronicity then pair them up with the events in the end of the movie knowing that lovegravity it is love that allows the father to communicate through time and space and it allows the daughter to project her love and concerns through time and space the other way,1,2025-01-16T00:11:53Z,0,1,visual effects and CGI,2
j3DuONZb3Ik,i agree i especially enjoyed that he thought the station was named after him lol the only thing that sucked for me in the movie was bringing love in as a force that somehow interacts with gravity and ugh audiences love when a director adds love as the magic ingredient that saves someone or even humanity if i directed it i would be tempted to use that cheesy unscientific ending too the alternative is not as appealing to dumb morons that make up most of the public i gave up on most of humanity about years ago i only recently got the nerve to state it publicly,40,2020-06-01T06:15:34Z,1,1,ending,0
zSWdZVtXT7E,cant wait until the hishe of this comes out,0,2014-05-18T04:48:23Z,0,0,ending,2
zSWdZVtXT7E,we dont need engineers on earth seriously i totally want to see us go to space but can we please stop this bull about the planet being a train wreck and we have to get off the train yes i get that they want to have a compelling reason to go to space but what about doing it as a voyage of discovery are we too cynical these days there are lots of good reasons to go to space that have nothing to do with the planet dying such as gathering resources even in our own solar system there are trillions of dollars worth of resources various metals in the form of asteroid mining or helium extraction etc that would create jobs and do a hell of a lot for certain resource scarcities,4,2014-06-13T09:32:53Z,0,2,science and physics,1
j3DuONZb3Ik,this is actually not that great a video,0,2020-09-01T17:20:00Z,0,3,visual effects and CGI,0
qhW1HfSuPVQ,i must be dumb as hell as i dont understood the explaination for get about the movie,0,2020-03-07T20:30:31Z,0,1,story and plot,0
qhW1HfSuPVQ,theicezebra true but the love he had for murph made it possible to send the data across time and space love is a measurable force like any other force in the universe hes lightyears away hasnt laid eyes on her in years and yet the love he has for her is strong enough that it defied logic and he was able to use the love force to send messages to murph from a different dimension if he didnt love his children so much he wouldnt have been able to somehow appear to her without even trying to he didnt know going over the event horizon of the black hole that it would somehow bring him to behind murphs bookshelf when she was a child at that exact moment it could have just as easily brought him to the nba finals or some other distant planet,0,2022-08-17T19:47:47Z,1,2,science and physics,2
j3DuONZb3Ik,i just finnished the movie its my first time to watch it full exactly years ago since it was release if i were on millers planet i just watched it on time as earths,0,2021-06-22T16:33:01Z,0,1,music and soundtrack,2
j3DuONZb3Ik,finally explaied wow oh yes thanks you vary mush,0,2020-10-05T10:31:28Z,0,0,characters,2
zSWdZVtXT7E,it is copy of bollywood movie,0,2014-05-21T06:47:49Z,0,1,music and soundtrack,1
zSWdZVtXT7E,casting matthew mcconaughey to star in a remake of contact bravo nolan,0,2014-05-18T15:31:00Z,0,1,acting and performances,1
BHsFzDON6pA,i know this review was done years ago but i couldnt disagree more about the last minutes of the movie its is actually perfect because it leaves to the imagination something i saw no one question till now if cooper was needed to save mankind led by future humans how did the future humans get there in the first place was it one of the precious astronauts exploring one of the worlds was it people from brands world in the future no answer you come up with will answer based solely on whats shown in the movie,0,2023-08-27T04:20:25Z,0,2,ending,2
j3DuONZb3Ik,ads in a minute video are you kidding me dislike worry about content and the money will come youre going to ruin your channel with that many ads trying desperately to get revenue,0,2020-08-11T18:21:57Z,0,0,visual effects and CGI,0
zSWdZVtXT7E,nolan has interstunned me until november,0,2014-05-16T17:09:40Z,0,0,ending,0
j3DuONZb3Ik,terrific film and story not since the jump to hyperspace or jodys travels in contact has cosmic theory been so nicely represented,2,2022-11-06T08:57:57Z,0,1,story and plot,2
j3DuONZb3Ik,the best part of the movie is when he steals the ship to re enter the black hole we now know the mission was a success and that love really is the answer,0,2024-01-31T04:21:04Z,0,1,ending,2
qhW1HfSuPVQ,actually this is a really good video,0,2020-09-01T23:29:55Z,1,3,visual effects and CGI,2
BHsFzDON6pA,why are humans in the future living on a space station if murphy used that data to solve gravity or whatever why arent they living on the planet that anne hathaway is on,0,2014-11-22T15:40:07Z,0,2,science and physics,1
zSWdZVtXT7E,another nolan masterpiece coming out next year,0,2014-05-17T15:07:35Z,0,1,ending,2
j3DuONZb3Ik,jmzgjg well its a fictional movie theyre obviously not going to have it down to a perfect science but it was still impressive nonetheless,1,2022-04-09T10:12:44Z,1,1,science and physics,2
j3DuONZb3Ik,most likely wanted a better future,0,2022-07-10T12:50:24Z,1,0,ending,2
j3DuONZb3Ik,djfranticc smart enough to create and place wormholes where they need to be in the past but somehow not smart enough to save planet earth or themselves from extinction without the help of their past selves or to not fall prey to bootstrap paradoxes,0,2020-03-12T19:17:09Z,1,2,science and physics,0
j3DuONZb3Ik,nolan can see time just as tarantino can see foot,0,2020-09-16T11:33:24Z,0,1,directing and vision,1
j3DuONZb3Ik,yeah still dont get it im gonna watch back to the future,1,2021-04-28T19:40:12Z,0,1,ending,0
j3DuONZb3Ik,where can i watch this for free,0,2020-10-11T13:44:29Z,0,0,music and soundtrack,1
j3DuONZb3Ik,exactly its a paradoxical time loop its almost painful to try and think about it im studying physics rn to possibly open a minor in physics,0,2020-03-19T06:40:26Z,1,2,science and physics,0
qhW1HfSuPVQ,as a firsttime viewer of the movie made possible from the year anniversary rerelease in imax i was presently surprised to see such a thorough and insightful breakdown of this movie one would say this is a good video,0,2024-12-18T04:15:45Z,0,1,visual effects and CGI,2
j3DuONZb3Ik,how did they survive the apocalypse,0,2021-06-23T16:37:26Z,0,2,story and plot,1
BHsFzDON6pA,i just watched this after years of kinda wanting to my mind is all kinds of questioning reality you need to watch this movie if your holding back i truly think its not another one of those ill get to it movies a,2,2019-12-24T07:09:44Z,0,1,story and plot,1
j3DuONZb3Ik,the ending was a deflection cooper died at the endthe tesseract and the reunification with murph were death hallucinations,0,2023-09-30T09:52:03Z,0,1,ending,0
zSWdZVtXT7E,i think its good that the trailer doesnt give away what its all about,0,2014-05-19T18:58:48Z,0,1,story and plot,2
j3DuONZb3Ik,there is no reason whatsoever to think that the beings are human that was just cooper wildly speculating,0,2023-08-04T21:23:45Z,1,2,clarity and complexity,0
qhW1HfSuPVQ,damn you need to see surfs up,0,2014-12-12T02:25:44Z,0,0,directing and vision,1
j3DuONZb3Ik,it doesnt need explaining,0,2020-04-24T10:33:39Z,0,0,clarity and complexity,1
j3DuONZb3Ik,did our past make our future or our future make our past,0,2021-09-22T04:38:53Z,0,2,emotional impact,1
j3DuONZb3Ik,they can only help not change reality even cooper cried out to murph to make him stay but he left anyway since that was what reality was and all the scientists were needed to venture out and find the most suitable habitat for humaity once that was done only then they knew what to help cooper with sort of like method of elimination hit and try and th and th dimensions were open to those other scientists as well just like cooper ended in murphs bedroom they ended up in their respective dimensions to help up with whatever they could have,0,2020-05-07T07:32:47Z,1,2,science and physics,1
j3DuONZb3Ik,when will looper actually explain the ending of movies that arent obvious explain the ending of enemy,0,2020-03-08T11:09:07Z,0,1,ending,0
qhW1HfSuPVQ,this is the best video james has ever done and will likely ever do look no further for peak mr sunday movies,0,2023-11-02T13:31:34Z,0,1,acting and performances,2
j3DuONZb3Ik,interstellar was a great moviemost do not get it as they are incapable of critical thought,0,2022-02-24T21:33:12Z,0,1,acting and performances,0
j3DuONZb3Ik,the fact that you thought you needed to explain the whole movie shows just how many morons you think are out there,2,2020-08-10T20:29:31Z,0,1,acting and performances,0
j3DuONZb3Ik,seriousi had it al wrong then,0,2020-09-05T02:10:25Z,0,0,story and plot,0
j3DuONZb3Ik,this is definitely ones of the greatest movies ever,0,2020-03-27T13:56:08Z,0,1,acting and performances,2
j3DuONZb3Ik,its a very amazing movie but i didnt cry in any scene for some reason,0,2021-04-09T20:53:14Z,0,1,emotional impact,2
j3DuONZb3Ik,interstellar was one of the greatest movies of all time,3981,2020-03-05T15:35:01Z,0,1,acting and performances,2
BHsFzDON6pA,i dont know why people are dashing on interstellar that much yes it wasnt the most filled with stuff happening movie it wasnt that complicated story movie it is just a movie for everyone about a relationship between father and daughter and between people in general and about sacrifice and it did that well its the first movies ever that made me actually cry ever it was a movie about emotions and it succeeded in that,0,2015-03-21T10:36:51Z,0,1,emotional impact,2
qhW1HfSuPVQ,ive watched a lot of videos throughout my existence with none really making an impact worth noting about minutes ago that all changed this video not only made an impact it changed my life forever im not sure what it was how you did it or who you are but you made a really really good video,39,2021-12-27T08:33:36Z,0,3,emotional impact,2
BHsFzDON6pA,what happened to the interstellar analyzed video stuckmann its gone i cant find it on youtube you go more in depth with interstellar and say how much you appreciate it but thats vanished,13,2016-09-11T11:19:09Z,0,1,music and soundtrack,0
j3DuONZb3Ik,why do they always reuse the same content,0,2020-11-07T13:02:03Z,0,0,clarity and complexity,0
zSWdZVtXT7E,hm more oriented towards the common man but feels like a variation on walter tevis novel the steps of the sun,2,2014-05-17T02:49:41Z,0,1,story and plot,1
j3DuONZb3Ik,exactly to use another example if i already exist right now as a year old why send myself back to my year old self to save me i already exists as a year old,0,2020-04-11T06:16:29Z,1,0,story and plot,1
BHsFzDON6pA,no spoiler talk for this i thought this movie was the bomb,0,2016-03-19T01:24:27Z,0,1,ending,2
j3DuONZb3Ik,grandfather paradox is a closed loop situation this seems more like an open loop first its information not matter which travels through time second its not a question of deleting ones self from a timeline but more like improving understanding during the timeline third is it a situation of correction of an anomaly could it be that it did happen so we must make it happen,0,2020-07-03T12:33:10Z,1,2,clarity and complexity,1
j3DuONZb3Ik,what i really love is the accuracy of everything that can be scientifically accurateand then comes the part where all our scientific theories break down inside a blackhole and this where the brilliant story telling and artistry of nolan comes into action,888,2021-07-08T19:13:11Z,0,1,science and physics,2
qhW1HfSuPVQ,does anyone know when there would be a part for the same,0,2017-01-23T14:50:21Z,0,0,ending,1
BHsFzDON6pA,did not have the emotional punch interesting,4,2017-10-23T23:47:35Z,0,0,emotional impact,0
j3DuONZb3Ik,the ending is so blatantly dumb that channels will have to promote it even till today,2,2021-05-19T06:02:14Z,0,1,ending,0
qhW1HfSuPVQ,bruh i had to rewind about times in this one video,0,2018-07-06T04:00:56Z,0,0,ending,1
j3DuONZb3Ik,it is more like of a fantasy movie than scifi,0,2022-11-16T02:23:22Z,0,1,story and plot,1
j3DuONZb3Ik,love the movie but couldnt they the future humans have just solved the crop plague problem seems easier,0,2020-03-31T13:57:41Z,0,2,story and plot,2
j3DuONZb3Ik,this was just as confusing as the movie maybe the movie was confusing because i slept through a big chunk of it,0,2020-03-15T17:21:52Z,0,1,ending,0
qhW1HfSuPVQ,i didnt get it i thought the walking cube was cool,0,2016-10-22T05:32:24Z,0,0,music and soundtrack,0
qhW1HfSuPVQ,if matthews character has aged more than the years originally lost on the first planet where does that occur when he meets his daughter it is clear that she has aged some plus years that he has not i presume that is due to his time spent in the center of the black hole however ann did not spend any time in the center of the black hole and will presumable age at the same rate as matthews daughter meaning matty should arrive on the planet to a woman in her s well past prime child bearing colonization age possibly dead already from old age anyway but she is portrayed as still young what phenomenon made this possible for her thanks for any insight,0,2015-01-06T16:09:59Z,0,2,ending,1
BHsFzDON6pA,thought about the same grading wise its a bb movie though i wouldnt describe that as truly great nice to see a true sciencefiction film thats got this much mainstream hype production values and recognition around it i hope it prompts more people to see,0,2015-06-02T00:30:07Z,0,1,science and physics,2
j3DuONZb3Ik,love inside geometric concepts of gravity bullshit no science there,0,2020-05-09T21:26:44Z,0,2,science and physics,1
zSWdZVtXT7E,doesnt look very funny,0,2014-10-14T00:16:36Z,0,0,story and plot,0
j3DuONZb3Ik,had to watch it a second time to fully understand matt damon is the asshole in the movie,1,2021-11-12T20:01:10Z,0,1,acting and performances,0
qhW1HfSuPVQ,the video is actually pretty good,0,2021-07-08T22:23:24Z,1,3,visual effects and CGI,2
j3DuONZb3Ik,couldnt stop crying because of the bewildered situations and scenes like how i mean how it was so futuristic and makes alot of sense maybe one of the answer to our future now my mind actually thinks like that lol,2,2023-08-05T06:06:55Z,0,1,emotional impact,2
BHsFzDON6pA,the day you gave insterstellar a b and star wars tfa an a is the day i realised you are just a reviewer filled with nostalgia and not actual legitimate critisism,1,2017-12-26T06:58:22Z,0,1,story and plot,0
j3DuONZb3Ik,phenomenal video thank you,1,2024-04-16T00:52:11Z,0,3,music and soundtrack,2
qhW1HfSuPVQ,its a way to simulate the gravity of earth using the cylinder,1,2014-12-13T23:08:46Z,1,0,science and physics,1
BHsFzDON6pA,hes right there isnt an emotional punch its a lot stronger than that,0,2021-04-01T15:12:59Z,0,0,emotional impact,2
j3DuONZb3Ik,emotions are energy even when we die the energy moves and it doesnt go away some say its our spirit others say its a ghost then we have planes of consciousness the physical plane is earth its very dense when you die you shed the shell and your energy moves love is the purest most potent organic energy it passes thru time and space so when you feel love whether in thought or dreams it feels real in intersteller murph communicated thru thoughtlove she figured out what she needed to do empaths and psychics feel out and being very hypersensitive and understand the communication using their senses we cant feel what theyre going thru because they are in another channelwavelength of energy,0,2024-11-06T11:16:14Z,0,0,emotional impact,1
qhW1HfSuPVQ,i signed in to google to dislike it what an idiot of course we understood the of the film but some parts are assumptions so that the movie must go on like when cooper is in the so called d space him throwing the books cannot translate into morse code the sand part is understandable and what really happened that the whole world was saved you didnt explain anything oh you didnt understand interstellar what a shame,0,2017-11-29T10:53:58Z,0,1,visual effects and CGI,0
j3DuONZb3Ik,at you say they use the black hole as a slingshot to give the ship enough inertia to make it inertia is a objects resistance to changes in velocity an object at rest has inertia inertia is not the correct term inertia is not momentum,1,2020-04-09T17:24:44Z,0,2,science and physics,1
zSWdZVtXT7E,nolan directed thisso its a nobrainer,52,2014-05-16T20:50:37Z,1,1,acting and performances,1
j3DuONZb3Ik,before watching this i thought there would be some different information i will get that hadnt gotten by simply watching movie,2,2021-05-25T19:08:13Z,1,1,story and plot,1
j3DuONZb3Ik,wasnt sure if this was a joke video or not there was this one critic who complained that the three minutes of laymans relativity in this movie was to intellectual so maybe its not surprising some people found the ending confusing,0,2022-03-28T00:28:13Z,0,1,ending,0
j3DuONZb3Ik,the only science fiction movie i know that makes me cry like a baby during the last minutes of it,0,2022-09-07T22:18:12Z,0,1,ending,0
qhW1HfSuPVQ,im glad i skipped this movie its sounds terrible,0,2015-11-18T19:04:38Z,0,1,ending,0
qhW1HfSuPVQ,okay so i understand most of this and that cooper eventually goes to that black hole fifth dimension thing to send a message but can someone please explain why all that happened and the books fell down before the cooper we see leaves for the wormhole was that happening in a loop until he understood i velly confucious youknow,0,2014-11-10T03:35:37Z,0,2,ending,1
BHsFzDON6pA,b i dont think so show me a a film then it must be unbelievable,1,2020-08-22T13:02:31Z,0,1,story and plot,0
qhW1HfSuPVQ,years later and still i think this is a really good video,1,2024-12-01T06:42:13Z,0,3,ending,2
qhW1HfSuPVQ,fineas yes but from a person who watched the movie actually this was a really good video and from a point of view of a person who didnt watch the movie actually this was a really good video overall either way actually this was a really good video,1,2022-03-31T19:51:51Z,1,1,visual effects and CGI,2
j3DuONZb3Ik,it still makes no sense if future humans were the ones who placed the wormhole by definition they survived and advanced enough to place the wormhole so the wormhole wasnt necessary for humanity to survive its a classic time travel paradox,4,2020-09-17T17:22:09Z,0,2,clarity and complexity,0
j3DuONZb3Ik,so the fate of humanity was based off of the assumption that a man would choose to enter the event horizon to garnish the truth from the unknown in the hope that what is deemed inescapable is in fact escapable thats a stretch from even the most basic of understanding love is apparently stronger than gravity quantifiable no fantastic yes lets just accept that we are not special in the grand scheme of things we are germs under a microscope,0,2021-09-24T17:56:25Z,0,2,ending,1
zSWdZVtXT7E,db the trailer and the soundtrack blew my mind ive got goosebumps,0,2014-05-19T19:16:04Z,0,1,music and soundtrack,2
j3DuONZb3Ik,idk if anyone has mentioned this at all yet but i think the fact that manns last name was mann was super clever because of the fact that he did anything to survivejust like how man will do anything to survive,2,2020-12-21T06:17:47Z,0,0,acting and performances,2
j3DuONZb3Ik,i was not confused at the ending,0,2020-08-31T18:59:39Z,0,1,ending,1
j3DuONZb3Ik,did i miss a whole bunch of scenes i dont remember anyone talking to cooper while in the black whole mustve been the fact that i downloaded the movie,0,2020-03-29T11:57:58Z,0,1,visual effects and CGI,0
j3DuONZb3Ik,hope this movie give common sense to us,0,2021-09-13T08:31:18Z,0,1,story and plot,2
j3DuONZb3Ik,this film needed more car chases gun battles and some chimpanzees,1,2022-10-21T05:25:27Z,0,1,story and plot,1
BHsFzDON6pA,i actually liked this better than inception probably because i just dont like ellen paige in anything besides juno,0,2020-08-05T20:22:36Z,0,1,visual effects and CGI,2
BHsFzDON6pA,this is why chris stuckmann jeremy jahns,0,2017-06-27T12:22:16Z,0,0,clarity and complexity,1
qhW1HfSuPVQ,my brain hurts first of all what the fuck is th dimensional physics also this is just a repeating timeline then because your saying the humans of the future made the black hole and worm hole there for the humans in the past then those humans would do it for the other humans in the pastwhat the fuck my brain hurts also how the fuck can you create a black hole that lets you communicate through space and time via gravityare humans of the future magical beings or something also i still dont understand what was inside the black hole a black hole is something that sucks everything and not light can even escape yet cooper is floating around also how did he make the second watch tick man i am confused,0,2014-11-11T23:11:11Z,0,2,visual effects and CGI,0
BHsFzDON6pA,the story line is nice but i wouldnt rate it b eg the robot has a screen that types up words as it speaks lol,0,2014-11-28T22:49:52Z,0,1,story and plot,0
j3DuONZb3Ik,i need someone to explain it to me like im,2,2020-04-03T21:25:31Z,0,0,story and plot,1
j3DuONZb3Ik,when what we currently perceive as a constant becomes something malleable by the very nature of the universe it is we simply lack the mathematical formula and interface to achieve it the entirety of reality becomes something that can be shaped this isnt to say our perceptions are lies we can only interpret what we can biologically understand right now but who is to say those in the future arent working to maintain the past so we reach that point in the future of course we have no way of knowing this right now,87,2021-01-09T06:17:57Z,1,2,science and physics,1
zSWdZVtXT7E,if its from christopher nolan im sure it will be great,1,2014-08-14T05:49:53Z,0,1,music and soundtrack,2
qhW1HfSuPVQ,this is actually a good video,0,2021-08-02T22:59:36Z,0,3,music and soundtrack,2
j3DuONZb3Ik,kevin stone yeah i thought that at first but the only reason cooper initially found nasa and was prompted to go to the coordinates was because of the code he sent himself so he would have never found nasa had it not been for himself sending the code so to me the causation doesnt work as the embryos wouldnt have made it without cooper and if they did the cooper storyline is something that never happened,0,2021-06-16T23:21:26Z,1,2,science and physics,1
BHsFzDON6pA,a dude nothing less,0,2018-07-24T00:43:09Z,0,0,characters,1
zSWdZVtXT7E,i wanted to se brand meeting cooper,0,2015-04-04T07:09:41Z,0,0,ending,1
j3DuONZb3Ik,this movie is so mindboggling but that alone makes you fall in love with this movie,4,2022-11-10T22:41:07Z,0,1,emotional impact,2
j3DuONZb3Ik,the paradox is also weird in the fact that in order to solve the problem to be in the future in the first place the solution would have to appear before nasa could even leave earth i mean they couldnt have survived to the future to be the they since they didnt have the solution to begin with the theyfuture humanity couldnt exist since they did didnt have the answer to create the wormhole in the first place unless we assume that mankind found another way to make it to space and survive long enough to become the they and then went to send the information and actionslike the wormhole appearing back in time and space thats assuming that they didnt have the wormhole to begin with but bend back in time once the they knew how to do it if loops in time are possible and avoiding paradox this might be the way it really happened but the movie didnt show that part so really the moviei need to read the book should have first shown nasa stumbling around with colonies in space and on the moon barely eeking out an existence to become the they in the future then show the scene of the future mankindas they saying we can do this one better lets create a wormhole and instructions on how to navigate to a better place back in time to the right people then the movie continues onward showing the timeline warpage from one ending to another or better yet if man survived somehow without the special wormhole and information long enough to understand how to do it they could have just sent a ship with an envoy to earthnasa at even an earlier timeline and solve it all at once insert variations of paradox or non paradox here,0,2020-09-10T11:36:58Z,0,2,ending,0
BHsFzDON6pA,that shirt is baus,0,2014-11-11T19:03:33Z,0,0,characters,1
j3DuONZb3Ik,nothingness lurks behind a vicious circularity i mean who truly discovered the theory cooper worked on eureka she got her final solution from her dad he got it from future humans but they got their theory about gravitys nature from their books by which coopers theory was taught to them someone must have got it first though,0,2021-03-22T09:34:29Z,0,2,science and physics,1
qhW1HfSuPVQ,this is a very good video,0,2020-09-04T02:26:52Z,0,3,directing and vision,2
j3DuONZb3Ik,so coopers going to begin the repopulation with anne hathaway hero always gets lucky in the end,0,2025-10-12T18:12:25Z,0,2,ending,1
j3DuONZb3Ik,tars will always be my favourite character in the movie this movie really pulls on the hearstrings he just kinda keeps it together for me keeps the peace yknow,18,2023-09-24T17:30:12Z,0,1,characters,2
j3DuONZb3Ik,as a year old who barely could get passing grades this movie was so confusing,0,2020-06-09T06:48:00Z,0,1,story and plot,0
j3DuONZb3Ik,why are there so many advertisements in this short video goodness,0,2021-04-07T13:57:43Z,0,0,visual effects and CGI,0
j3DuONZb3Ik,shouldnt someone be working on those gravitational equations now just in case i mean why wait til the last minutes,0,2023-12-13T20:19:38Z,0,2,science and physics,1
zSWdZVtXT7E,trailers borrow music from other movies a lot v for vendetta was wb movie also it fits trailer story perfectly and yeah its awesome piece loving v,0,2014-05-21T11:48:59Z,1,1,music and soundtrack,2
zSWdZVtXT7E,prashanth chaitankar it aint hans zimmer who have composed this soundtrack,0,2014-05-25T11:33:10Z,1,0,music and soundtrack,1
